id,date,floors,sqft_lot,price,padrao
9510970010,2015-04-29,2.0,3205,593567.0,alto
5561400740,2015-02-10,2.0,50405,593500.0,alto
3856902250,2015-01-05,2.0,4000,593500.0,alto
686200840,2015-04-22,2.0,7172,593450.0,alto
136000220,2015-03-25,3.0,2500,593000.0,alto
8562791010,2014-07-07,2.0,1850,593000.0,alto
6840701135,2014-11-10,1.5,4400,593000.0,alto
8682281480,2014-07-25,1.0,4751,592500.0,alto
5101404898,2014-05-19,1.5,9191,592500.0,alto
1568100295,2015-02-02,2.0,8504,592500.0,alto
3182100105,2014-12-09,1.0,6750,592500.0,alto
8677300550,2014-05-15,1.0,12032,592500.0,alto
1370802620,2014-12-11,1.5,5350,592500.0,alto
5561400220,2014-08-19,1.0,35150,592500.0,alto
8563050110,2014-05-22,1.0,8240,592500.0,alto
6840701225,2014-10-03,1.5,4400,592500.0,alto
8682281600,2014-07-08,1.0,4665,592350.0,alto
2212250080,2014-08-06,1.0,7851,592100.0,alto
3211700045,2015-01-28,2.0,11165,592000.0,alto
9144100206,2014-11-25,1.0,7424,592000.0,alto
7853360250,2014-07-10,2.0,5000,592000.0,alto
323089084,2014-08-27,2.0,81892,592000.0,alto
7853370020,2014-10-14,2.0,5250,591975.0,alto
7518500985,2014-09-03,1.5,4080,591500.0,alto
1774220400,2014-05-13,2.0,38180,591000.0,alto
2254501335,2014-09-22,2.0,3600,591000.0,alto
9828200545,2014-05-13,1.0,2400,591000.0,alto
5249800345,2014-06-19,2.0,7200,590300.0,alto
7338200180,2014-09-10,2.0,35010,590000.0,alto
3066410080,2014-09-17,2.0,10223,590000.0,alto
225039049,2014-09-08,1.0,6450,590000.0,alto
3629910470,2014-07-29,2.0,3870,590000.0,alto
1423089134,2014-08-15,2.0,41250,590000.0,alto
5631500868,2015-04-17,2.0,15842,590000.0,alto
4298100060,2014-05-09,1.0,32496,590000.0,alto
2423069084,2015-03-03,2.0,104108,590000.0,alto
5505700030,2014-05-28,2.0,6150,590000.0,alto
8024201870,2014-10-29,1.5,5109,590000.0,alto
4045900147,2014-08-01,2.0,54014,590000.0,alto
925069123,2015-03-18,1.0,58370,590000.0,alto
9122001230,2014-12-05,2.0,5079,590000.0,alto
6181700625,2015-02-20,1.5,12970,590000.0,alto
9558050230,2015-05-07,2.0,6873,590000.0,alto
7504001080,2015-03-04,1.0,12600,590000.0,alto
3800000160,2014-07-09,1.0,9380,590000.0,alto
3904921070,2014-08-12,2.0,8971,590000.0,alto
2821079081,2014-10-10,1.0,339332,590000.0,alto
3459410230,2014-11-11,2.0,8800,590000.0,alto
6928000620,2015-02-18,2.0,6625,590000.0,alto
1825079070,2015-03-13,1.0,242629,590000.0,alto
3127200036,2014-07-28,2.0,8325,590000.0,alto
7960100050,2015-04-15,1.5,3600,590000.0,alto
7228500425,2014-07-28,2.0,2370,590000.0,alto
2351800065,2015-02-17,1.0,6120,590000.0,alto
6411600045,2014-10-16,2.0,9385,590000.0,alto
4078300024,2014-07-25,1.0,4205,590000.0,alto
2821049048,2014-06-03,2.0,57514,590000.0,alto
3735900590,2014-10-21,1.0,5742,590000.0,alto
6308000020,2015-04-03,2.0,4203,590000.0,alto
8078380230,2014-08-08,2.0,8622,590000.0,alto
686300420,2014-06-23,1.5,7875,590000.0,alto
59000445,2014-09-23,2.0,5400,590000.0,alto
2436700625,2015-04-17,2.0,1281,590000.0,alto
9285800790,2015-04-06,1.5,6710,590000.0,alto
8847400115,2014-07-23,1.5,208652,590000.0,alto
3904960700,2014-06-13,2.0,7972,590000.0,alto
9214400125,2014-07-01,1.0,6413,590000.0,alto
1951800580,2014-10-24,1.0,12500,590000.0,alto
6117500785,2014-07-22,1.0,12430,590000.0,alto
7702010050,2015-03-23,2.0,5788,590000.0,alto
6665800030,2014-07-18,1.0,10650,590000.0,alto
3286800370,2015-02-06,1.0,40341,590000.0,alto
293800120,2015-04-30,2.0,29013,590000.0,alto
1777600210,2015-02-17,1.0,10611,590000.0,alto
7011201333,2014-09-17,2.0,1230,590000.0,alto
4315700275,2014-11-07,2.0,4950,590000.0,alto
1822069116,2014-12-17,1.0,99752,590000.0,alto
825079019,2014-12-03,1.0,218235,590000.0,alto
9276202130,2015-04-08,2.0,2875,590000.0,alto
34001160,2014-09-19,1.0,9374,590000.0,alto
8673400020,2015-03-11,3.0,1100,590000.0,alto
8077200470,2014-07-18,2.0,11072,590000.0,alto
8562770720,2015-04-23,2.0,3628,589999.0,alto
2997800076,2014-12-09,3.0,1350,589950.0,alto
5104540500,2014-06-24,2.0,8195,589950.0,alto
7701800050,2014-06-25,1.0,19439,589950.0,alto
7524400250,2014-11-24,2.0,12094,589950.0,alto
1026069120,2014-05-08,2.0,66646,589900.0,alto
5561301220,2014-06-10,2.0,35889,589900.0,alto
2493200325,2015-05-09,1.0,3200,589500.0,alto
952005525,2014-06-27,2.0,3075,589500.0,alto
3959400345,2015-03-11,1.5,4933,589500.0,alto
7853310450,2014-06-06,2.0,6326,589500.0,alto
5104531290,2014-11-24,2.0,7941,589450.0,alto
7853400220,2014-09-26,2.0,7201,589410.0,alto
7852011040,2014-05-21,2.0,5776,589000.0,alto
3125079062,2015-04-26,1.0,206480,589000.0,alto
7234600851,2014-12-16,2.0,4366,589000.0,alto
2998800040,2014-06-13,1.0,8800,589000.0,alto
686400930,2014-08-25,1.5,10150,589000.0,alto
4221260050,2014-09-03,2.0,4337,589000.0,alto
8682310310,2015-05-11,1.0,4667,589000.0,alto
5706000070,2014-10-14,2.0,15000,589000.0,alto
9578080040,2014-08-12,3.0,954,589000.0,alto
8562750300,2014-07-31,2.0,5663,589000.0,alto
3127200041,2014-06-13,2.0,9600,589000.0,alto
4099100260,2014-09-03,1.0,4799,589000.0,alto
3811000230,2015-03-16,2.0,57599,589000.0,alto
2397100155,2015-02-24,1.0,3600,589000.0,alto
4217400590,2014-11-18,1.0,5040,589000.0,alto
6822100030,2014-05-28,1.5,6000,589000.0,alto
7915100490,2014-08-12,1.0,4862,589000.0,alto
7933510080,2014-10-06,1.0,118483,589000.0,alto
7525000080,2014-05-02,1.0,14892,588500.0,alto
3304300080,2015-03-30,2.0,7710,588000.0,alto
9557300080,2014-08-22,1.0,7245,588000.0,alto
2923501130,2014-07-22,2.0,7344,588000.0,alto
6392001670,2014-06-11,1.0,5000,588000.0,alto
9521100880,2014-09-16,1.5,4200,588000.0,alto
2887700140,2014-07-07,2.0,4777,588000.0,alto
6021500840,2014-07-03,2.0,4900,588000.0,alto
923000115,2014-10-29,2.0,7620,588000.0,alto
3626039299,2015-02-24,1.0,8167,588000.0,alto
952001495,2015-03-06,1.0,5750,588000.0,alto
7199320600,2014-05-19,1.0,7350,588000.0,alto
3761100276,2015-03-13,1.0,19550,588000.0,alto
207700050,2014-10-15,2.0,4464,588000.0,alto
625049310,2015-03-11,1.0,4730,587750.0,alto
6844703410,2014-09-24,1.0,6120,587500.0,alto
6115400008,2015-02-26,1.0,20868,587500.0,alto
9324800650,2015-04-27,1.5,8775,587450.0,alto
5694001061,2014-06-20,2.0,1710,587206.0,alto
3307700405,2014-07-23,1.0,6967,587100.0,alto
6383000690,2015-03-25,1.0,6414,587100.0,alto
7853310380,2014-12-11,2.0,8737,587000.0,alto
2459900040,2014-07-17,2.0,52595,587000.0,alto
2425069069,2014-05-27,2.0,217800,587000.0,alto
7215720680,2015-02-03,2.0,8430,587000.0,alto
1446300020,2014-05-31,2.0,6256,587000.0,alto
3295730040,2014-07-15,2.0,5193,587000.0,alto
1972200882,2014-06-04,3.0,1487,586500.0,alto
5603800110,2014-09-15,2.0,9000,586000.0,alto
5418500650,2015-03-25,1.0,8338,586000.0,alto
8045000180,2015-04-21,1.0,7431,585888.0,alto
9122001231,2015-04-03,1.0,6924,585444.0,alto
1115810060,2014-12-05,1.0,10026,585188.0,alto
7527410080,2014-06-02,1.0,36250,585083.0,alto
6308000010,2014-12-08,2.0,5089,585000.0,alto
3626039271,2015-02-05,1.0,8550,585000.0,alto
6743700060,2014-07-14,1.0,12519,585000.0,alto
8712100320,2014-07-28,1.5,4178,585000.0,alto
6308000010,2015-04-23,2.0,5089,585000.0,alto
3904910650,2015-03-16,2.0,10839,585000.0,alto
3288301010,2014-06-25,1.0,6825,585000.0,alto
3501600235,2014-05-05,1.5,8640,585000.0,alto
3630240140,2015-01-23,2.0,1286,585000.0,alto
3276930420,2014-09-12,2.0,45860,585000.0,alto
7784400070,2014-07-22,1.0,9500,585000.0,alto
6071300160,2014-08-22,1.0,14467,585000.0,alto
9522100485,2014-05-15,2.0,3750,585000.0,alto
7524950830,2014-05-27,1.0,7735,585000.0,alto
4022905172,2014-09-26,1.0,27122,585000.0,alto
2770603522,2014-12-11,3.0,1250,585000.0,alto
2922069134,2014-08-29,1.0,153767,585000.0,alto
7010700580,2015-03-03,1.0,7920,585000.0,alto
7859960250,2015-01-07,2.0,6892,585000.0,alto
7853240560,2014-09-03,2.0,6479,585000.0,alto
6371500040,2015-03-16,1.5,4800,585000.0,alto
824069121,2014-12-22,1.0,40946,585000.0,alto
5561400470,2015-04-07,2.0,34939,585000.0,alto
1549500585,2015-04-27,1.0,209523,585000.0,alto
9828701605,2014-10-02,2.0,2350,585000.0,alto
3630030440,2014-09-23,2.0,3720,585000.0,alto
5525400430,2014-07-15,2.0,11690,585000.0,alto
2770600795,2015-03-02,1.0,7000,585000.0,alto
4443800505,2015-05-07,1.5,3880,585000.0,alto
7436400020,2015-03-25,1.0,7350,585000.0,alto
9530100555,2014-06-13,1.5,2807,585000.0,alto
8854100220,2014-12-05,2.0,12700,585000.0,alto
3226049270,2015-03-04,1.0,8158,585000.0,alto
3574900030,2015-03-27,2.0,9099,585000.0,alto
5151200215,2014-12-12,2.0,6766,585000.0,alto
5104531640,2015-03-23,2.0,5100,585000.0,alto
7954300330,2014-07-08,2.0,6185,585000.0,alto
6917700195,2014-07-28,2.0,4800,585000.0,alto
3342700405,2014-05-22,1.0,42200,585000.0,alto
3424069008,2014-06-06,2.0,4747,585000.0,alto
8917100153,2014-09-10,1.0,15200,585000.0,alto
1774200230,2015-01-20,2.0,43787,585000.0,alto
1823039205,2014-06-24,2.0,100545,585000.0,alto
3223039181,2014-06-09,2.0,131790,585000.0,alto
1323089107,2015-01-21,2.0,33750,585000.0,alto
5075400150,2014-05-23,1.5,4572,585000.0,alto
3840700757,2014-06-19,2.0,11044,585000.0,alto
2207200455,2015-04-09,1.0,16617,585000.0,alto
6402700110,2014-09-10,1.0,12753,585000.0,alto
1136100062,2014-05-09,2.0,29252,585000.0,alto
2877103111,2014-08-25,1.5,5000,585000.0,alto
7197800020,2015-04-27,2.0,4119,585000.0,alto
7011201016,2014-10-01,2.0,1156,585000.0,alto
8563000470,2014-07-23,1.0,8117,585000.0,alto
5323100120,2014-09-16,2.0,2197,585000.0,alto
3416600750,2015-02-17,3.0,1381,585000.0,alto
3334000055,2015-04-29,1.0,7110,585000.0,alto
8121200810,2015-05-05,1.0,7559,585000.0,alto
2770600853,2014-06-12,2.5,1501,585000.0,alto
2621069066,2015-04-27,2.0,207346,585000.0,alto
7950303270,2015-03-02,1.0,6000,585000.0,alto
1926069063,2015-03-06,1.0,87213,585000.0,alto
7787050180,2015-01-28,2.0,7282,585000.0,alto
4315701163,2015-04-13,1.0,6000,585000.0,alto
2568300210,2014-06-28,1.5,16777,585000.0,alto
7852010510,2015-04-24,2.0,6250,585000.0,alto
4154303655,2014-12-11,1.0,7200,585000.0,alto
5631501202,2015-03-26,2.0,5612,585000.0,alto
8585400135,2014-11-05,1.0,5356,585000.0,alto
1376800115,2014-11-03,1.0,5378,585000.0,alto
6204430250,2014-11-21,1.0,12614,585000.0,alto
725079058,2014-08-11,1.0,216493,585000.0,alto
424069130,2015-02-13,1.0,17859,584999.0,alto
4305500180,2014-10-14,1.5,6224,584950.0,alto
4449800345,2014-10-08,2.0,3962,584000.0,alto
2902200142,2014-06-05,2.0,1485,584000.0,alto
6134500220,2014-07-28,2.0,6600,583800.0,alto
7199310290,2014-09-05,1.0,7800,583500.0,alto
5469500640,2015-02-24,2.5,13000,583500.0,alto
1630700361,2015-04-09,1.0,48351,583500.0,alto
2767601031,2015-02-02,1.5,3900,583500.0,alto
8078430130,2015-04-07,1.0,8276,583000.0,alto
9346920070,2014-08-22,1.0,10183,583000.0,alto
3342100780,2014-07-09,2.0,5100,583000.0,alto
3253500030,2014-07-25,1.0,9453,583000.0,alto
1954400500,2014-06-25,2.0,8144,583000.0,alto
7202260330,2014-05-09,2.0,4000,583000.0,alto
8914200060,2015-01-15,2.0,10519,583000.0,alto
9510970050,2014-09-01,2.0,4011,583000.0,alto
8917100180,2014-06-04,1.0,16411,583000.0,alto
7751800070,2014-08-04,1.0,10050,583000.0,alto
8651520510,2014-05-15,1.0,7636,582800.0,alto
9554200200,2014-12-18,1.0,6549,582500.0,alto
6743700317,2015-02-04,1.5,23779,582500.0,alto
4235401055,2014-05-14,1.0,4800,582500.0,alto
9498200091,2014-09-25,1.0,6804,582500.0,alto
2493200215,2014-12-31,2.0,3140,582000.0,alto
1777600880,2014-07-11,1.0,12335,582000.0,alto
4441300440,2014-05-12,1.0,4650,582000.0,alto
6021502310,2014-12-18,1.0,4141,582000.0,alto
9828702812,2014-09-23,3.0,1189,582000.0,alto
6388930420,2014-08-05,2.0,19860,582000.0,alto
9828702120,2014-07-01,1.5,2566,581000.0,alto
7202340960,2014-09-08,2.0,4438,581000.0,alto
2447500015,2014-11-21,1.0,11200,581000.0,alto
8679600150,2014-05-07,1.0,13695,581000.0,alto
7518507580,2015-05-02,1.0,4080,581000.0,alto
8562500690,2014-05-13,1.0,8164,581000.0,alto
8562750320,2014-11-10,2.0,3980,580500.0,alto
3570000130,2014-06-11,1.5,27820,580379.0,alto
1438000110,2014-06-03,2.0,5886,580135.0,alto
3543900418,2014-05-15,2.0,4638,580050.0,alto
4157600120,2015-04-22,1.0,11900,580000.0,alto
461002615,2014-12-02,1.5,5000,580000.0,alto
9136103136,2015-03-13,1.0,4013,580000.0,alto
1238501098,2015-03-13,2.0,8506,580000.0,alto
3131201105,2014-07-09,1.0,5100,580000.0,alto
7511200190,2014-09-10,2.0,36465,580000.0,alto
4221250100,2014-08-05,2.0,4604,580000.0,alto
7309100270,2014-06-26,1.0,6975,580000.0,alto
9191201250,2015-01-07,1.5,3750,580000.0,alto
5490220030,2015-02-25,1.0,11680,580000.0,alto
1560800110,2014-06-17,1.0,10875,580000.0,alto
9376301591,2015-04-14,1.5,2600,580000.0,alto
3876311490,2014-07-24,1.0,6825,580000.0,alto
1994200012,2015-04-13,1.0,2797,580000.0,alto
3179102305,2014-07-17,1.0,6874,580000.0,alto
3095000095,2014-07-14,1.0,4800,580000.0,alto
8078600330,2014-07-08,1.0,5980,580000.0,alto
3575302397,2014-11-13,1.5,11550,580000.0,alto
3260200200,2014-10-30,1.0,7416,580000.0,alto
5700001100,2014-10-07,1.5,4995,580000.0,alto
582000675,2014-09-08,1.0,6000,580000.0,alto
2923501020,2014-09-29,1.0,7700,580000.0,alto
7558750120,2015-03-10,2.0,8188,580000.0,alto
6190500340,2014-05-09,2.0,6268,580000.0,alto
267020090,2014-08-18,1.0,15783,580000.0,alto
9429500146,2014-07-14,1.0,18750,580000.0,alto
1235100371,2014-07-17,2.0,9600,580000.0,alto
5101406375,2015-03-19,1.0,10633,580000.0,alto
7511200350,2014-09-19,1.0,81021,580000.0,alto
9523100730,2014-05-23,3.0,1173,580000.0,alto
2135200155,2014-08-05,2.0,7410,580000.0,alto
2436200025,2014-10-09,1.5,4000,580000.0,alto
1523550480,2014-06-13,2.0,4627,580000.0,alto
6844703135,2015-03-12,1.0,5100,580000.0,alto
8078350030,2014-06-02,2.0,7064,580000.0,alto
9274201807,2014-08-20,2.5,1937,580000.0,alto
8682320900,2014-11-05,1.0,5300,580000.0,alto
2768301217,2015-05-06,2.0,1873,580000.0,alto
6073240060,2014-10-02,2.0,11060,580000.0,alto
1861100267,2014-09-18,2.0,1521,580000.0,alto
9528101061,2014-08-25,3.0,951,580000.0,alto
3383900058,2014-11-18,3.0,857,580000.0,alto
6896300375,2014-05-05,1.0,7000,580000.0,alto
8032700072,2015-04-15,3.0,1250,580000.0,alto
6891800500,2015-04-26,1.0,9752,580000.0,alto
2215500080,2014-05-28,1.0,6000,580000.0,alto
7525410090,2014-07-08,1.0,35752,580000.0,alto
1137301780,2014-11-26,2.0,40278,580000.0,alto
7278100690,2014-09-18,2.0,7190,580000.0,alto
7537300210,2015-01-28,1.5,5700,580000.0,alto
1139000685,2014-07-29,1.5,6703,580000.0,alto
8010100135,2014-10-30,1.0,6250,580000.0,alto
7222000090,2014-05-06,2.0,8327,580000.0,alto
6917700665,2015-02-18,1.0,9780,580000.0,alto
1972200554,2014-08-04,3.0,1026,580000.0,alto
5309100750,2015-01-23,2.0,2800,580000.0,alto
1954420170,2014-11-13,2.0,7484,580000.0,alto
2856100381,2014-07-11,1.5,2400,580000.0,alto
7518501025,2015-03-27,1.0,5100,580000.0,alto
7525300310,2014-06-19,1.0,9593,580000.0,alto
9253900354,2014-07-01,2.0,11000,580000.0,alto
9237800100,2015-02-04,1.0,8625,580000.0,alto
4083301950,2014-11-20,1.0,3200,580000.0,alto
9523100731,2014-09-30,3.0,1171,580000.0,alto
8576400110,2015-03-17,1.0,13700,580000.0,alto
9274200322,2014-08-20,3.0,1236,580000.0,alto
1774200190,2015-04-28,1.0,32757,580000.0,alto
9211010900,2014-06-18,2.0,5000,580000.0,alto
1825079046,2014-12-18,2.0,374616,580000.0,alto
259601100,2014-05-13,1.0,7125,580000.0,alto
2218000390,2014-06-12,2.0,6000,580000.0,alto
5100403947,2014-08-04,2.0,5000,580000.0,alto
1189000825,2014-07-02,1.5,3960,580000.0,alto
9274200320,2015-04-13,3.0,1280,580000.0,alto
9521101065,2015-03-23,1.0,5000,580000.0,alto
1862400541,2015-02-28,3.0,1585,579950.0,alto
2421059125,2015-04-14,1.0,213444,579950.0,alto
3304300300,2015-05-07,2.0,8643,579950.0,alto
9528101224,2014-10-07,2.0,1217,579950.0,alto
7168100015,2014-10-09,2.0,5752,579950.0,alto
1646501920,2014-10-30,1.0,4120,579500.0,alto
1257202120,2014-10-30,1.0,2754,579100.0,alto
6690500070,2014-07-21,1.5,4040,579000.0,alto
822069029,2015-02-17,1.0,223027,579000.0,alto
1646500365,2014-11-21,2.0,4429,579000.0,alto
8121200700,2014-07-13,2.0,8764,579000.0,alto
6649900301,2014-12-31,1.0,18540,579000.0,alto
6379500227,2014-10-06,2.0,1904,579000.0,alto
521079025,2015-04-17,2.0,286181,579000.0,alto
2484700015,2015-03-27,1.0,6000,579000.0,alto
3881900317,2015-01-23,2.0,2631,579000.0,alto
9828702251,2014-06-23,3.0,1269,579000.0,alto
8682261440,2015-01-13,1.0,4500,579000.0,alto
5249801785,2014-12-05,1.0,7200,579000.0,alto
8682231110,2014-06-09,1.0,6275,579000.0,alto
8835900010,2014-08-04,1.0,5400,579000.0,alto
3879900750,2014-09-10,2.0,1051,579000.0,alto
847100047,2014-09-17,2.0,9825,579000.0,alto
4083802195,2015-03-19,1.0,4000,578888.0,alto
3904920380,2015-03-23,2.0,6602,578550.0,alto
9178600810,2014-12-17,1.5,5700,578500.0,alto
3905120610,2014-06-25,2.0,5415,578000.0,alto
284000223,2014-09-16,1.0,10875,578000.0,alto
1742800030,2014-06-12,1.0,9225,578000.0,alto
6021501780,2014-08-18,1.0,4500,578000.0,alto
2600040130,2014-07-11,2.0,9580,578000.0,alto
1370803730,2015-01-26,1.5,6000,578000.0,alto
567000025,2015-04-02,2.0,3000,577500.0,alto
3126049107,2015-05-03,1.0,5515,577500.0,alto
3447000060,2014-10-08,1.0,13286,577500.0,alto
1592000130,2014-11-14,2.0,10879,577500.0,alto
1525200060,2014-07-23,2.0,7251,577500.0,alto
6382500084,2014-10-13,3.0,1755,577450.0,alto
5680000455,2014-11-17,2.0,7200,577288.0,alto
3787000120,2015-01-22,2.0,7878,577000.0,alto
2436200320,2015-04-21,1.5,5265,577000.0,alto
7577700070,2014-08-28,1.0,4879,577000.0,alto
3297700100,2014-09-03,1.0,5500,577000.0,alto
3584900090,2014-06-13,1.0,12874,577000.0,alto
1737100830,2015-02-05,2.0,7490,577000.0,alto
2768000390,2014-09-26,2.0,5000,577000.0,alto
6917700650,2014-10-08,1.0,23160,577000.0,alto
7504180070,2014-11-11,1.0,20251,577000.0,alto
7202261060,2014-12-29,2.0,5238,577000.0,alto
3010300240,2014-06-23,1.0,5750,577000.0,alto
1428900033,2014-11-19,2.0,6100,576925.0,alto
9276201140,2015-02-13,1.0,5000,576750.0,alto
452001570,2015-04-03,2.0,5000,576250.0,alto
5631500505,2014-06-16,2.0,28405,576000.0,alto
6205500280,2015-04-21,1.0,13891,576000.0,alto
7852090750,2014-07-21,2.0,5756,576000.0,alto
9211010330,2015-04-09,2.0,6924,576000.0,alto
2755200090,2014-07-14,1.0,5395,576000.0,alto
2747100024,2014-06-19,1.0,9000,576000.0,alto
267000170,2014-12-10,1.0,12000,575950.0,alto
8024200820,2015-02-13,1.0,6130,575700.0,alto
9482700080,2014-10-13,1.0,2897,575575.0,alto
1795900210,2014-05-18,1.0,7475,575550.0,alto
8813400345,2015-04-14,1.0,3663,575000.0,alto
7156200005,2015-04-02,1.0,9163,575000.0,alto
6728700075,2014-05-20,1.0,6060,575000.0,alto
8568030030,2014-07-29,2.0,16970,575000.0,alto
7853380510,2014-06-03,2.0,7644,575000.0,alto
125039021,2014-09-24,1.5,2726,575000.0,alto
7579200600,2015-04-28,1.0,5750,575000.0,alto
5710600620,2015-04-29,1.0,9600,575000.0,alto
5214510060,2015-05-04,2.0,7200,575000.0,alto
2011400230,2014-06-26,1.0,49709,575000.0,alto
1241500155,2014-08-05,2.0,3599,575000.0,alto
1781500435,2015-02-25,1.0,7344,575000.0,alto
3023049186,2015-04-16,1.0,30056,575000.0,alto
5511600315,2015-02-18,2.0,5810,575000.0,alto
5710610800,2014-07-02,1.0,8625,575000.0,alto
9545240180,2014-06-16,2.0,9603,575000.0,alto
2767603160,2015-02-25,1.5,4750,575000.0,alto
2652500225,2014-10-10,1.0,3600,575000.0,alto
1930300410,2015-03-04,1.0,4320,575000.0,alto
2877102846,2014-06-25,1.5,3333,575000.0,alto
3905120330,2014-11-10,2.0,5508,575000.0,alto
5469501530,2014-06-03,1.0,33825,575000.0,alto
6453900040,2014-07-14,1.0,7500,575000.0,alto
4027700009,2014-05-15,1.0,17810,575000.0,alto
4442800040,2014-06-24,1.5,5000,575000.0,alto
1931300175,2014-07-02,1.5,4800,575000.0,alto
2917200645,2015-05-11,1.0,6200,575000.0,alto
525049085,2014-09-18,1.0,4050,575000.0,alto
3286800110,2014-09-04,1.0,53578,575000.0,alto
7748000025,2015-04-12,1.0,5418,575000.0,alto
8682261070,2015-04-27,1.0,6194,575000.0,alto
3693901801,2015-05-05,1.0,5000,575000.0,alto
3905080250,2014-09-26,2.0,6247,575000.0,alto
6762700452,2014-06-13,2.0,1287,575000.0,alto
7853420450,2014-05-19,2.0,4945,575000.0,alto
2321300351,2014-06-12,1.5,4032,575000.0,alto
4038700830,2015-04-09,1.0,8800,575000.0,alto
3756900027,2014-11-25,1.0,15990,575000.0,alto
4443800030,2014-12-01,1.0,4076,575000.0,alto
200500410,2015-05-06,2.0,9535,575000.0,alto
3522029124,2014-12-03,2.0,435600,575000.0,alto
7942600910,2014-12-16,1.5,8667,575000.0,alto
1330900570,2014-11-06,2.0,35636,575000.0,alto
9165100230,2014-12-22,1.0,3880,575000.0,alto
6371000079,2014-07-14,3.0,1230,575000.0,alto
723069089,2014-07-15,2.0,56628,575000.0,alto
4321200580,2015-01-25,2.0,2320,575000.0,alto
1492800296,2014-07-03,1.0,6743,575000.0,alto
3052700695,2014-05-07,1.0,5000,575000.0,alto
686450330,2014-09-15,1.0,12155,575000.0,alto
7626200305,2014-10-22,2.0,5000,575000.0,alto
1954430390,2014-07-07,2.0,6137,575000.0,alto
6751300385,2015-04-24,1.0,9030,575000.0,alto
1158700100,2014-08-11,2.0,19700,575000.0,alto
2767602720,2015-02-23,1.5,5000,575000.0,alto
226059161,2014-12-31,2.0,27441,575000.0,alto
9839300125,2015-01-07,2.0,4400,575000.0,alto
4206901155,2014-09-24,1.5,4000,575000.0,alto
3204300705,2014-05-15,1.0,6000,575000.0,alto
3740000010,2014-10-09,2.0,5956,575000.0,alto
7214720510,2014-08-06,2.0,47044,575000.0,alto
7010700860,2014-12-26,1.5,4163,575000.0,alto
3876301140,2014-11-05,2.0,7992,575000.0,alto
1321700030,2014-06-24,2.0,20793,575000.0,alto
1088800060,2014-11-05,2.0,9600,575000.0,alto
6189200050,2015-02-03,1.0,10349,575000.0,alto
9141100070,2015-01-26,1.0,12375,575000.0,alto
1930301220,2015-04-17,1.0,2400,575000.0,alto
8564700240,2014-10-17,2.0,7301,575000.0,alto
2287600040,2014-07-11,1.0,8100,575000.0,alto
259800610,2015-02-20,1.0,9491,575000.0,alto
9238480120,2015-04-21,1.0,35075,575000.0,alto
9283800050,2014-08-19,1.5,19709,575000.0,alto
6633900050,2014-08-26,2.0,4797,575000.0,alto
1823069287,2014-07-29,2.0,33661,575000.0,alto
1672000170,2014-09-08,1.0,11141,575000.0,alto
7853220740,2015-04-07,2.0,9775,575000.0,alto
7202350480,2014-09-30,2.0,4780,575000.0,alto
9545200180,2014-11-26,2.0,10136,575000.0,alto
2624049165,2014-05-13,1.0,11750,575000.0,alto
3026059363,2014-10-31,2.0,1559,575000.0,alto
6788200605,2014-12-23,2.0,3800,575000.0,alto
2771600350,2014-05-06,1.0,6500,575000.0,alto
2484200171,2014-07-14,1.0,7140,575000.0,alto
2997800090,2015-04-06,1.0,5652,575000.0,alto
2926049086,2014-10-28,1.5,11250,575000.0,alto
2464400285,2014-12-29,2.0,2910,575000.0,alto
3629870020,2014-11-14,2.0,3485,575000.0,alto
1211000070,2014-09-21,1.5,4000,575000.0,alto
8121100325,2015-04-19,1.0,4635,575000.0,alto
952001710,2015-03-03,1.0,5750,575000.0,alto
1523069072,2014-07-23,2.0,100188,575000.0,alto
3039000050,2014-12-01,1.0,11201,575000.0,alto
9414610020,2014-06-18,2.0,10000,574950.0,alto
2887703186,2014-10-23,1.5,2946,574800.0,alto
5101406384,2014-10-20,1.5,6380,574500.0,alto
8079100370,2014-11-07,1.0,7000,574000.0,alto
955000453,2015-04-13,2.0,1114,574000.0,alto
6979900370,2014-11-14,2.0,22795,574000.0,alto
8857640210,2015-04-20,2.0,10179,574000.0,alto
7852110050,2014-06-25,2.0,6832,574000.0,alto
2927600435,2015-04-02,1.0,21450,573500.0,alto
34001540,2015-04-23,1.0,6600,573300.0,alto
7558750190,2014-07-24,2.0,9520,573000.0,alto
7853430690,2015-01-27,2.0,4682,572800.0,alto
2541100050,2014-07-31,2.0,11349,572650.0,alto
8081900195,2014-12-10,1.5,4600,572500.0,alto
7135500120,2014-05-19,1.0,9791,572500.0,alto
9238900085,2014-10-29,1.0,4947,572500.0,alto
3066200460,2014-12-18,2.0,11200,572500.0,alto
4113800500,2015-02-12,2.0,7589,572500.0,alto
3744000100,2014-11-11,2.0,4838,572115.0,alto
4140940150,2014-10-02,2.0,3852,572000.0,alto
9545220100,2014-07-28,1.0,9938,572000.0,alto
3304300210,2015-03-27,2.0,7992,572000.0,alto
1231001130,2014-11-13,1.5,4000,572000.0,alto
2193340120,2014-06-04,1.0,7897,572000.0,alto
9416400020,2014-08-27,2.0,3885,572000.0,alto
8653600050,2015-02-25,1.5,22767,572000.0,alto
8682260610,2015-04-30,1.0,5143,572000.0,alto
5450300010,2014-09-02,1.0,13751,572000.0,alto
4376700430,2014-07-16,2.0,9225,572000.0,alto
